1,422,996,1055
1,427,1000,1054
1,431,1005,1056
1,435,1006,1056
1,438,1008,1056
1,442,1006,1054
1,444,1004,1053
1,447,1000,1053
1,450,998,1053
1,453,992,1053
1,457,986,1053
1,461,980,1053
1,465,975,1052
1,467,972,1054
1,469,972,1052
1,470,973,1051
1,470,976,1049
1,467,982,1049
1,462,988,1049
1,457,993,1048
1,450,1000,1049
1,444,1004,1047
1,437,1009,1048
3,432,1010,1046
4,426,1012,1049
4,423,1014,1048
3,423,1014,1047
1,424,1012,1046
1,425,1007,1046
1,425,1001,1046
1,421,994,1046
1,418,990,1047
1,417,986,1045
1,417,985,1045
1,420,986,1047
1,426,986,1046
1,433,984,1044
1,437,982,1042
1,438,982,1042
1,436,979,1042
1,432,976,1043
1,427,972,1043
1,423,970,1043
1,420,966,1041
1,418,963,1036
1,414,962,1033
1,410,962,1030
1,406,963,1026
1,404,966,1023
1,402,970,1020
11,402,964,1016
22,403,962,1013
34,404,957,1011
47,407,954,1012
62,415,947,1005
75,422,941,1004
86,429,937,1001
93,436,933,998
99,443,928,995
102,449,924,994
102,455,920,991
101,461,916,987
97,466,914,985
94,472,909,981
89,475,907,978
85,480,904,973
84,483,901,971
83,486,896,966
81,488,895,964
80,490,893,961
78,490,892,959
77,490,891,959
75,491,892,958
73,493,894,959
75,498,894,959
77,504,895,963
79,512,893,960
76,518,894,959
70,521,897,960
64,522,898,961
58,524,899,960
53,525,899,962
48,527,901,963
43,530,900,961
34,530,903,962
28,528,904,964
20,523,905,967
12,517,907,969
3,511,910,969
1,505,906,970
1,497,900,973
1,490,895,975
1,486,893,975
1,483,890,971
1,480,891,971
1,478,894,967
1,477,899,963
1,476,908,959
10,476,910,953
23,475,911,950
37,475,912,946
50,475,914,942
64,474,913,942
76,474,915,942
90,475,914,942
103,478,914,942
115,481,914,946
125,485,916,946
137,488,915,947
147,493,913,948
154,497,913,949
158,498,913,952
158,496,915,958
158,493,913,961
152,489,915,966
142,485,917,974
130,481,921,980
120,480,922,985
111,482,925,989
105,485,927,994
102,492,928,996
99,499,929,998
94,507,929,998
86,511,933,1001
81,516,932,1005
75,519,932,1008
70,520,932,1013
65,519,933,1017
61,518,932,1018
58,516,932,1020
53,515,933,1019
46,511,936,1022
39,506,939,1024
30,497,945,1029
23,491,950,1030
16,484,955,1034
10,477,962,1040
8,473,965,1044
7,468,971,1049
7,465,975,1053
5,461,984,1059
5,457,987,1063
4,454,993,1067
4,451,999,1070
5,450,1002,1073
6,449,1004,1075
7,448,1009,1079
10,447,1013,1081
13,447,1015,1082
17,446,1018,1084
21,445,1022,1084
25,444,1025,1086
29,442,1027,1088
32,442,1033,1093
37,444,1035,1094
41,450,1036,1095
43,456,1036,1095
41,460,1038,1101
36,462,1043,1105
31,465,1048,1106
25,468,1047,1107
16,472,1048,1109
6,477,1047,1108
1,484,1038,1103
1,485,1024,1102
1,482,1010,1103
1,478,999,1101
1,472,988,1098
1,465,982,1097
1,459,979,1094
1,452,981,1093
1,447,987,1089
1,441,995,1085
1,433,1006,1085
1,428,1018,1081
1,426,1030,1075
15,427,1027,1073
27,433,1024,1067
36,440,1019,1064
42,445,1015,1062
42,448,1015,1061
39,448,1015,1061
33,447,1012,1059
21,442,1014,1061
7,435,1017,1062
1,427,1012,1065
1,421,998,1066
1,418,987,1067
1,414,975,1067
1,409,966,1070
1,405,961,1071
1,403,960,1070
1,401,961,1071
1,401,966,1070
1,401,977,1069
1,402,989,1066
1,404,1005,1064
1,407,1024,1062
19,408,1025,1060
40,410,1024,1057
59,411,1020,1053
73,411,1006,1053
81,409,998,1054
88,406,991,1055
92,405,987,1054
91,403,988,1052
87,398,992,1053
82,391,997,1052
77,382,1002,1053
72,372,1007,1056
69,364,1010,1059
65,361,1014,1060
58,360,1021,1062
50,360,1029,1065
36,360,1043,1070
19,360,1060,1076
1,361,1070,1082
1,362,1057,1088
1,364,1044,1096
1,366,1027,1101
1,370,1011,1109
1,373,996,1114
1,376,982,1116
1,377,972,1118
1,377,966,1121
1,379,964,1121
1,384,964,1118
1,389,968,1114
1,392,974,1112
1,395,981,1108
1,398,990,1104
1,401,998,1096
1,405,1007,1092
1,406,1018,1089
1,407,1027,1085
1,407,1036,1077
1,405,1044,1078
1,403,1053,1076
1,401,1058,1071
5,399,1059,1066
6,396,1061,1064
6,394,1061,1061
6,392,1059,1060
7,392,1056,1056
6,392,1055,1054
7,394,1053,1052
8,397,1051,1049
10,399,1050,1054
13,405,1046,1050
16,410,1044,1049
20,416,1041,1046
22,420,1038,1044
23,423,1036,1044
22,425,1035,1044
20,429,1034,1042
20,434,1029,1038
22,438,1023,1032
22,438,1021,1031
23,435,1021,1029
27,431,1019,1025
30,424,1018,1024
33,415,1017,1021
35,405,1018,1021
36,394,1018,1022
36,387,1019,1020
36,385,1017,1016
36,389,1012,1012
31,396,1010,1006
28,401,1007,1002
25,407,1003,996
24,412,1001,994
23,419,997,994
24,430,988,990
21,440,985,987
16,446,984,987
14,453,978,982
10,460,975,977
4,462,974,976
1,462,971,972
1,460,965,965
1,457,959,962
1,451,952,960
1,445,949,957
1,438,942,953
1,430,934,951
1,420,928,949
1,408,922,945
1,396,917,941
1,383,913,943
1,366,913,942
1,353,916,936
1,343,920,934
1,334,925,932
1,328,931,930
1,324,938,927
5,322,940,924
15,319,938,924
23,318,936,921
28,315,937,921
34,311,938,920
39,306,937,919
44,300,936,918
48,293,936,915
51,280,938,918
55,269,940,919
59,259,941,920
60,253,943,921
62,252,942,921
61,257,939,917
54,261,940,919
48,266,940,917
41,269,941,917
37,272,941,919
35,278,941,918
37,286,938,916
40,295,936,916
44,304,935,921
48,314,931,917
49,321,930,916
49,324,927,914
45,325,928,913
41,320,928,913
37,315,928,911
31,307,927,910
26,300,925,909
19,289,926,912
13,279,925,911
8,270,924,908
3,262,922,905
1,257,917,902
1,255,912,896
1,254,908,890
1,253,905,884
7,249,898,886
13,245,897,882
23,241,892,879
34,239,888,872
48,238,882,867
60,238,878,863
75,239,871,859
85,240,869,856
98,243,864,853
109,246,861,849
118,249,858,847
126,251,854,845
132,255,851,841
135,260,848,838
137,264,844,834
137,266,840,831
135,269,837,828
133,269,833,826
129,270,830,822
125,271,824,819
118,271,822,818
113,271,819,817
111,272,813,812
110,274,806,806
112,274,802,804
115,273,798,799
122,270,792,794
128,263,789,794
135,257,787,788
143,251,783,783
147,242,781,783
150,229,782,782
153,217,783,780
154,203,784,784
155,190,786,783
153,178,789,786
151,172,790,782
145,165,792,784
139,161,792,783
130,154,794,784
121,144,798,786
114,133,802,792
110,126,802,794
103,125,803,795
95,127,803,795
86,132,804,795
77,138,803,793
69,141,801,794
60,142,803,795
56,144,800,793
51,146,799,792
45,147,798,793
39,153,796,790
34,164,787,785
26,178,783,776
17,188,781,771
15,195,777,766
17,205,771,759
23,213,765,754
27,219,762,752
32,223,759,750
38,225,754,748
43,224,753,747
50,222,750,748
58,220,747,746
65,217,745,744
74,212,743,744
86,211,738,740
96,208,734,740
107,208,731,737
119,208,726,735
129,209,723,732
138,208,720,731
148,211,714,726
156,212,711,723
163,212,708,722
170,212,704,719
177,213,701,717
185,215,697,714
192,216,695,715
199,218,691,709
206,221,688,706
214,223,683,704
221,225,679,702
228,228,676,699
234,230,672,697
239,232,669,695
245,236,665,695
250,238,660,694
252,240,658,691
253,243,654,686
252,245,651,682
252,246,646,680
249,245,644,679
246,247,641,675
242,248,639,672
238,249,638,668
236,251,632,663
232,251,631,657
227,247,631,655
225,244,628,652
223,239,626,652
221,232,624,649
220,224,622,647
219,214,622,649
221,201,622,650
225,189,622,651
229,182,622,651
234,180,621,650
239,179,621,651
245,181,620,650
252,185,619,647
260,188,618,646
270,190,615,645
279,192,614,644
287,192,615,643
295,190,614,645
304,192,612,642
321,468,580,364
318,187,609,642
323,178,610,646
326,173,609,645
325,166,610,642
322,159,611,643
317,155,610,642
309,152,610,642
300,150,611,641
290,150,611,641
282,153,611,638
274,158,610,636
266,163,610,635
260,170,609,632
253,177,608,633
247,183,607,629
240,188,608,628
234,192,608,626
229,194,607,625
225,195,607,624
222,196,607,624
221,197,605,624
219,198,605,623
219,201,604,621
219,203,602,620
218,203,603,621
218,206,602,620
217,208,602,619
215,208,602,621
214,210,601,621
211,210,602,621
210,209,602,622
209,208,602,622
209,207,602,623
210,209,601,622
210,209,601,623
207,210,604,621
211,212,599,624
211,215,599,624
211,218,598,623
210,220,598,624
198,222,610,625
211,225,597,624
203,227,605,624
207,226,601,626
205,227,602,624
205,226,602,625
207,223,601,627
211,219,599,629
211,216,600,629
206,212,609,630
219,208,599,629
222,203,600,632
227,197,601,633
232,193,602,634
239,187,602,636
239,182,610,639
253,177,604,639
246,173,620,640
252,171,623,639
260,170,624,639
275,170,616,639
273,169,624,640
290,169,612,640
293,170,612,639
273,173,636,637
273,176,636,645
272,183,634,644
282,189,623,642
283,191,622,643
281,193,623,642
281,193,623,642
281,193,623,642
47,269,1032,954
46,271,1030,954
44,274,1027,953
41,278,1025,952
37,283,1022,950
32,288,1020,946
26,288,1017,945
16,287,1016,941
8,285,1012,936
1,281,1005,934
1,281,992,929
1,284,980,925
1,290,970,920
1,296,963,919
1,305,958,915
1,314,955,912
1,326,954,908
1,337,953,905
1,346,956,902
1,350,958,901
1,352,963,898
1,353,965,895
7,352,961,893
11,350,959,890
13,349,958,885
18,347,955,882
26,345,952,879
35,343,947,874
42,341,944,870
56,337,938,867
68,330,937,866
81,321,935,865
93,315,933,862
102,311,931,860
109,310,927,855
110,307,927,854
107,302,927,852
101,295,927,850
92,286,927,847
83,274,926,846
71,261,928,845
61,248,929,844
54,237,929,843
46,229,930,842
41,225,929,839
37,222,928,835
35,220,926,831
34,218,924,827
31,214,921,824
26,208,918,821
18,200,918,821
9,193,919,818
4,186,919,818
5,184,917,813
6,184,916,808
11,183,913,808
18,183,911,803
26,177,911,807
32,169,916,805
39,160,919,805
50,155,914,801
55,152,913,796
56,145,913,797
57,137,914,794
56,129,916,792
55,123,917,791
56,121,915,787
58,118,914,785
61,115,913,783
61,111,916,783
63,108,917,784
67,109,916,784
73,115,915,783
78,124,915,782
83,133,914,777
87,138,914,778
91,143,913,778
97,145,909,778
101,145,908,779
103,143,908,779
103,139,908,781
104,136,906,783
102,135,906,784
101,137,905,785
103,140,901,787
107,146,896,792
110,153,893,792
113,157,892,794
116,160,889,795
118,164,886,794
120,165,883,798
123,166,882,799
126,168,879,799
125,175,877,801
124,185,873,800
121,194,870,801
116,202,868,803
109,208,867,804
103,214,864,807
97,220,862,807
91,224,860,808
87,227,858,808
83,230,856,807
79,231,856,809
77,232,855,810
77,234,852,810
76,236,851,811
77,239,848,811
76,241,847,812
75,245,845,810
75,250,842,811
73,256,840,809
71,262,838,806
70,267,836,812
71,276,832,810
71,283,830,809
71,289,830,809
73,295,828,808
75,300,827,807
80,305,824,808
84,311,821,806
87,318,820,805
89,323,818,805
89,326,818,806
89,329,820,805
91,329,819,805
93,325,820,803
94,318,823,805
99,310,823,807
106,301,826,811
115,293,827,815
121,286,832,819
129,279,835,821
139,274,836,825
144,270,841,830
148,268,846,834
154,267,850,839
160,267,855,843
166,268,860,850
175,272,863,854
184,277,867,857
192,283,871,862
200,289,874,865
208,292,871,870
218,296,861,872
225,299,854,875
229,303,850,878
233,308,846,882
233,316,846,881
228,322,851,885
221,329,858,884
213,333,866,887
205,334,874,889
200,334,879,891
196,333,883,893
195,333,884,894
194,336,885,894
195,341,884,894
195,348,884,893
196,354,883,893
198,362,881,891
195,367,884,892
200,371,879,891
203,376,876,890
205,381,874,890
207,387,872,891
210,394,869,892
213,404,866,892
216,415,863,892
218,426,861,895
219,437,860,895
219,448,860,898
216,457,863,901
211,461,868,906
206,462,873,909
199,461,880,913
192,456,887,919
185,449,894,923
178,442,901,926
171,431,908,933
164,422,915,937
158,414,921,941
152,409,927,946
147,407,932,950
146,408,933,952
145,411,934,955
145,411,934,959
147,411,932,962
148,409,931,969
147,407,932,974
145,404,934,979
142,401,937,982
138,396,941,988
132,388,947,995
127,382,952,998
123,375,956,1002
117,369,962,1007
114,367,965,1007
113,364,966,1008
113,359,966,1013
116,353,963,1018
121,350,958,1017
125,348,954,1018
130,346,949,1018
134,344,945,1020
136,342,943,1022
135,340,944,1024
135,340,944,1024
131,340,948,1026
121,338,958,1029
107,335,972,1030
91,331,988,1036
73,324,1006,1041
58,315,1021,1046
42,305,1037,1053
25,298,1054,1058
13,291,1066,1062
5,284,1074,1068
1,278,1078,1073
1,272,1078,1079
1,266,1078,1086
1,262,1078,1092
1,260,1078,1099
1,263,1078,1104
1,273,1078,1106
12,288,1067,1105
23,299,1056,1106
31,309,1048,1105
36,315,1043,1106
43,317,1036,1110
47,321,1032,1108
45,323,1034,1110
41,320,1038,1116
33,316,1046,1121
23,309,1056,1127
12,301,1067,1136
1,295,1078,1144
1,290,1078,1150
1,288,1078,1156
1,284,1078,1166
1,277,1078,1174
1,270,1078,1183
1,261,1078,1192
1,252,1078,1197
1,244,1078,1201
1,239,1078,1201
1,230,1078,1205
1,226,1078,1203
1,226,1078,1201
1,227,1078,1196
1,228,1078,1189
1,224,1078,1185
1,217,1078,1181
1,210,1078,1178
1,205,1078,1169
1,196,1078,1166
1,187,1078,1162
1,179,1078,1158
1,168,1078,1158
1,158,1078,1156
1,144,1078,1158
1,131,1078,1161
1,118,1078,1165
1,106,1078,1170
1,97,1078,781
1,89,1078,787
1,86,1078,791
12,87,1067,797
25,97,1054,1194
34,117,1045,1188
42,149,1037,1183
48,190,1031,1174
52,228,1027,1168
52,270,1027,1155
51,306,1028,1145
44,335,1035,1138
38,359,1041,1131
31,380,1048,1125
21,394,1058,765
12,404,1067,763
2,408,1077,760
1,408,1078,759
1,403,1078,760
1,393,1078,767
1,381,1078,1117
1,370,1070,765
1,360,1055,765
1,350,1038,764
1,338,1023,765
1,327,1011,765
1,318,996,765
1,308,979,768
1,298,965,767
1,289,955,766
1,278,949,1127
1,268,944,767
1,261,943,767
1,259,944,764
1,262,945,762
1,269,949,762
1,276,953,762
1,283,955,1115
1,286,956,769
1,285,959,1119
1,283,960,778
1,278,959,785
1,272,958,1131
1,267,956,799
1,263,950,805
1,258,945,1142
1,253,940,1147
1,248,940,823
1,244,945,830
1,240,950,836
1,236,959,842
1,235,969,847
1,235,983,852
1,238,997,858
1,243,1012,859
1,247,1026,861
1,251,1039,865
1,254,1048,868
1,259,1055,870
1,265,1057,870
1,267,1057,872
1,268,1055,872
1,263,1053,1194
1,259,1051,881
1,253,1049,882
1,246,1048,885
1,240,1049,890
1,238,1048,891
1,239,1047,892
1,244,1046,891
1,253,1048,889
1,264,1055,891
1,276,1063,1208
1,285,1076,894
1,291,1078,897
1,295,1078,903
1,297,1078,912
5,301,1074,920
14,305,1065,932
26,314,1053,1266
36,329,1043,1270
40,344,1039,1277
44,350,1035,972
47,350,1032,978
48,347,1031,984
45,342,1034,1304
40,338,1039,996
31,337,1048,1310
21,338,1058,1310
6,340,1073,1310
1,340,1078,1311
1,340,1078,1312
1,340,1078,1310
1,336,1078,1310
1,328,1078,1312
1,319,1078,1309
1,305,1078,1311
1,286,1078,1312
1,264,1078,1313
1,237,1078,1320
1,217,1078,1317
1,199,1078,1315
1,187,1078,1313
1,184,1078,1309
1,184,1078,1307
1,193,1078,1306
14,206,1065,1301
25,224,1054,1295
28,233,1051,1299
30,238,1049,1303
28,239,1051,1305
22,237,1057,1310
14,233,1065,1313
1,222,1078,1324
1,209,1078,1333
1,198,1078,1339
1,187,1078,1340
1,176,1078,1346
1,164,1078,1352
1,153,1078,1359
1,143,1078,1369
1,139,1078,1377
1,144,1078,1381
1,159,1078,1384
1,172,1078,1396
1,187,1078,1404
1,209,1078,1406
1,230,1078,1410
1,246,1078,1411
1,259,1078,1414
1,268,1078,1416
1,278,1078,1413
1,286,1078,1411
1,292,1078,1404
1,296,1078,1403
1,301,1078,1403
1,305,1078,1398
1,310,1078,1392
1,314,1078,1387
1,316,1078,1381
1,317,1078,1376
1,316,1078,1371
1,316,1078,1365
1,315,1078,1358
1,315,1078,1350
1,314,1078,1343
1,315,1078,1335
1,317,1078,1324
1,318,1078,1316
1,319,1078,1306
1,320,1078,1297
1,319,1078,1288
1,317,1078,1275
1,315,1078,1268
1,313,1078,1260
1,312,1078,1252
1,308,1078,1246
1,303,1078,1246
1,298,1078,1240
1,293,1078,1234
1,288,1078,1225
1,282,1078,1221
1,275,1078,1218
1,268,1078,1214
1,261,1078,1208
1,253,1078,1205
1,243,1078,1201
1,234,1078,1199
1,225,1078,1198
1,215,1078,1198
1,207,1078,1196
1,200,1078,1194
1,192,1078,1193
1,186,1078,1192
1,177,1078,1195
1,170,1078,1196
1,164,1078,1197
1,160,1078,1197
1,157,1078,1197
1,155,1078,1196
1,155,1078,1196
1,157,1078,1194
1,161,1078,1191
1,165,1078,1193
1,171,1078,1190
1,175,1078,1192
1,183,1078,1195
1,192,1078,1191
1,202,1078,1192
1,213,1078,1192
1,223,1078,1194
1,233,1078,1195
1,241,1078,1197
1,250,1078,1198
1,258,1078,1198
1,265,1078,1198
1,270,1078,1199
1,274,1078,1198
1,274,1078,1206
1,271,1078,1209
1,270,1078,1210
1,271,1078,1212
1,277,1078,1206
1,287,1078,1203
1,293,1078,1202
1,299,1078,1200
1,303,1078,1198
1,305,1078,1197
1,305,1078,1194
1,304,1078,1196
1,300,1076,1192
1,293,1071,1189
1,285,1069,1184
1,279,1070,1177
1,273,1071,1168
1,267,1075,1161
1,260,1078,1162
1,253,1078,1152
1,242,1078,1146
1,224,1078,1146
1,207,1078,1145
1,191,1078,1144
1,180,1078,1142
1,174,1078,1135
1,172,1078,1131
1,170,1078,1129
1,172,1078,1124
1,176,1078,1121
1,183,1078,1118
1,195,1078,1115
1,211,1078,1119
1,235,1078,1111
1,256,1078,1106
1,274,1078,1098
1,291,1078,1089
1,304,1078,1092
1,318,1078,1085
1,334,1078,1075
1,346,1078,1080
1,357,1078,1072
